pair_id,layer,validation_fold,expert_1,expert_2,oracle_kl,local_baseline_score,capability_distance,combined_score
partition_03_fold_00_0_8,3,fold_00,0,8,0.001389011,0.002375241,0.0013508071,0.0016065052
partition_03_fold_00_0_11,3,fold_00,0,11,0.0026396273,0.0026684161,0.0032679671,0.002689141
partition_03_fold_00_0_18,3,fold_00,0,18,0.00551277,0.0036613627,0.006499818,0.00481047
partition_03_fold_00_0_20,3,fold_00,0,20,0.0021606307,0.0027889162,0.0027837113,0.0025602065
partition_03_fold_00_0_21,3,fold_00,0,21,0.0026405235,0.0017331875,0.0028885223,0.0024224971
partition_03_fold_00_0_31,3,fold_00,0,31,0.0017192462,0.001972918,0.0010542008,0.0016908164
partition_03_fold_00_0_32,3,fold_00,0,32,0.0019904585,0.003119514,0.0012678639,0.0018536104
partition_03_fold_00_0_35,3,fold_00,0,35,0.0019675312,0.0028161227,0.001570345,0.0021103844
partition_03_fold_00_0_36,3,fold_00,0,36,0.001879342,0.0020554739,0.0011750872,0.0017779069
partition_03_fold_00_0_38,3,fold_00,0,38,0.0015250153,0.0023433396,0.0015686265,0.0018510001
partition_03_fold_00_0_41,3,fold_00,0,41,0.0021983765,0.001571902,0.0009031212,0.0016973312
partition_03_fold_00_0_44,3,fold_00,0,44,0.0032465355,0.002803348,0.0037113945,0.0036761854
partition_03_fold_00_0_45,3,fold_00,0,45,0.0032745074,0.0030984427,0.0016507657,0.0023609863
partition_03_fold_00_0_46,3,fold_00,0,46,0.0015639114,0.0018457394,0.0011770463,0.0016022472
partition_03_fold_00_0_47,3,fold_00,0,47,0.0016260695,0.0019885977,0.0013509212,0.0016065052
partition_03_fold_00_0_54,3,fold_00,0,54,0.0016411511,0.0017615164,0.0010622176,0.0016022472
partition_03_fold_00_0_56,3,fold_00,0,56,0.002641307,0.002961247,0.0031799471,0.0026654287
partition_03_fold_00_0_57,3,fold_00,0,57,0.0024183819,0.002599489,0.0031791276,0.0028020865
partition_03_fold_00_0_62,3,fold_00,0,62,0.0018292617,0.020372681,0.0010751139,0.0048791813
partition_03_fold_00_5_6,3,fold_00,5,6,0.0030890247,0.0038102996,0.00072076253,0.002861296
partition_03_fold_00_5_8,3,fold_00,5,8,0.0019475808,0.0034079682,0.0024290588,0.002454249
partition_03_fold_00_5_11,3,fold_00,5,11,0.0031853074,0.0034951859,0.00057327026,0.0029452955
partition_03_fold_00_5_18,3,fold_00,5,18,0.006380833,0.003847601,0.0034816589,0.0037613502
partition_03_fold_00_5_20,3,fold_00,5,20,0.0027257702,0.0035977233,0.0019044717,0.0029946934
partition_03_fold_00_5_21,3,fold_00,5,21,0.0031894874,0.003918836,0.00197493,0.0029973125
partition_03_fold_00_5_31,3,fold_00,5,31,0.002259927,0.0036116014,0.002699627,0.0027109587
partition_03_fold_00_5_32,3,fold_00,5,32,0.0025664943,0.0033968682,0.0029249345,0.0030557064
partition_03_fold_00_5_35,3,fold_00,5,35,0.0025215496,0.0036124133,0.0027900771,0.0032411888
partition_03_fold_00_5_36,3,fold_00,5,36,0.0024216662,0.0038764183,0.0028031766,0.002878024
partition_03_fold_00_5_38,3,fold_00,5,38,0.0020952714,0.0028000774,0.0023268242,0.0023248878
partition_03_fold_00_5_41,3,fold_00,5,41,0.0027441536,0.0030672734,0.003314402,0.0028568597
partition_03_fold_00_5_44,3,fold_00,5,44,0.0037395614,0.0073997257,0.001641684,0.0034399875
partition_03_fold_00_5_45,3,fold_00,5,45,0.00384504,0.003622943,0.0046417094,0.004462341
partition_03_fold_00_5_46,3,fold_00,5,46,0.0021316668,0.002980741,0.002549947,0.0024127108
partition_03_fold_00_5_47,3,fold_00,5,47,0.0021895508,0.0029919723,0.0024994246,0.0024127108
partition_03_fold_00_5_54,3,fold_00,5,54,0.0021775155,0.0037888677,0.0027253053,0.002654768
partition_03_fold_00_5_56,3,fold_00,5,56,0.0032442634,0.0060656844,0.00070382445,0.0029452955
partition_03_fold_00_5_57,3,fold_00,5,57,0.0029593129,0.0036120715,0.0015896072,0.0030748246
partition_03_fold_00_5_62,3,fold_00,5,62,0.002344308,0.0035570827,0.0027747962,0.0032167714
partition_03_fold_00_6_8,3,fold_00,6,8,0.0018834197,0.0018011081,0.00236161,0.0020547959
partition_03_fold_00_6_11,3,fold_00,6,11,0.003061313,0.008693557,0.00025081192,0.004233749
partition_03_fold_00_6_18,3,fold_00,6,18,0.0059952117,0.0036475137,0.0038018264,0.0038643146
partition_03_fold_00_6_20,3,fold_00,6,20,0.0026322352,0.003782066,0.001316504,0.0022152998
partition_03_fold_00_6_21,3,fold_00,6,21,0.0030878426,0.0027807984,0.0024397327,0.0023518454
partition_03_fold_00_6_31,3,fold_00,6,31,0.0022026966,0.002533501,0.0025737535,0.0021349667
partition_03_fold_00_6_32,3,fold_00,6,32,0.002453029,0.0031036497,0.002739533,0.0024179402
partition_03_fold_00_6_35,3,fold_00,6,35,0.0024084058,0.0031291544,0.0025181633,0.0023563593
partition_03_fold_00_6_36,3,fold_00,6,36,0.0023287837,0.0030692702,0.0026253087,0.0023709477
partition_03_fold_00_6_38,3,fold_00,6,38,0.0019936382,0.005702344,0.002096379,0.0019835127
partition_03_fold_00_6_41,3,fold_00,6,41,0.0026836835,0.008689949,0.0034974616,0.0039340383
partition_03_fold_00_6_44,3,fold_00,6,44,0.003721825,0.0036070806,0.0022741354,0.0023942045
partition_03_fold_00_6_45,3,fold_00,6,45,0.0038006606,0.005852951,0.004809513,0.0049898895
partition_03_fold_00_6_46,3,fold_00,6,46,0.002076508,0.0010674854,0.002423619,0.0018228232
partition_03_fold_00_6_47,3,fold_00,6,47,0.002080912,0.0015809373,0.002314206,0.0019266498
partition_03_fold_00_6_54,3,fold_00,6,54,0.0021027843,0.01092179,0.00277923,0.0035620357
partition_03_fold_00_6_56,3,fold_00,6,56,0.0031210978,0.009358738,0.0013372215,0.0037207436
partition_03_fold_00_6_57,3,fold_00,6,57,0.0028414472,0.0030623092,0.00091475836,0.0020465003
partition_03_fold_00_6_62,3,fold_00,6,62,0.0022922962,0.0055124974,0.0026084695,0.002698278
partition_03_fold_00_8_11,3,fold_00,8,11,0.0018118065,0.0007915055,0.0023197343,0.001766874
partition_03_fold_00_8_18,3,fold_00,8,18,0.0050258758,0.0037820793,0.005654093,0.004658261
partition_03_fold_00_8_20,3,fold_00,8,20,0.0013811989,0.0019254986,0.0018307309,0.0015961414
partition_03_fold_00_8_21,3,fold_00,8,21,0.0018360353,0.0013780933,0.0021110708,0.001604388
partition_03_fold_00_8_31,3,fold_00,8,31,0.0009628177,0.00092920504,0.0006712523,0.0016526212
partition_03_fold_00_8_32,3,fold_00,8,32,0.0012172158,0.0016948192,0.0010354967,0.0015523705
partition_03_fold_00_8_35,3,fold_00,8,35,0.0012103879,0.0016645011,0.0010943331,0.0015523705
partition_03_fold_00_8_36,3,fold_00,8,36,0.0010945561,0.0020484559,0.00087359233,0.0016145217
partition_03_fold_00_8_38,3,fold_00,8,38,0.00068082503,0.001665333,0.0006358527,0.0016022472
partition_03_fold_00_8_41,3,fold_00,8,41,0.0014109034,0.0016901792,0.0015141859,0.0016022472
partition_03_fold_00_8_44,3,fold_00,8,44,0.00245163,0.0019606776,0.0029332358,0.0024401296
partition_03_fold_00_8_45,3,fold_00,8,45,0.0025421611,0.0023798055,0.0027677824,0.0022534402
partition_03_fold_00_8_46,3,fold_00,8,46,0.00074070174,0.0021465085,0.00046217922,0.0016022472
partition_03_fold_00_8_47,3,fold_00,8,47,0.0007669084,0.0024489814,0.0005958331,0.0016022472
partition_03_fold_00_8_54,3,fold_00,8,54,0.00080972165,0.00063564884,0.00058725855,0.0015523705
partition_03_fold_00_8_56,3,fold_00,8,56,0.0018970867,0.002073486,0.002328821,0.0019053202
partition_03_fold_00_8_57,3,fold_00,8,57,0.0016763833,0.0014063666,0.0021594681,0.0016145003
partition_03_fold_00_8_62,3,fold_00,8,62,0.0010337041,0.002448378,0.0008276306,0.0018762879
partition_03_fold_00_11_18,3,fold_00,11,18,0.0059573725,0.0036839403,0.0038059629,0.003847212
partition_03_fold_00_11_20,3,fold_00,11,20,0.0025991458,0.0031517842,0.0014359521,0.0021950607
partition_03_fold_00_11_21,3,fold_00,11,21,0.0030793762,0.0045744632,0.0023067924,0.0022140183
partition_03_fold_00_11_31,3,fold_00,11,31,0.0022020899,0.0023538617,0.0025361646,0.0019053202
partition_03_fold_00_11_32,3,fold_00,11,32,0.0024359217,0.0036033404,0.0027030779,0.0023562314
partition_03_fold_00_11_35,3,fold_00,11,35,0.0024438533,0.0023959032,0.0025064137,0.0021977099
partition_03_fold_00_11_36,3,fold_00,11,36,0.0023290995,0.0021002176,0.0025975804,0.0020528072
partition_03_fold_00_11_38,3,fold_00,11,38,0.001964858,0.001750364,0.002093917,0.0016542647
partition_03_fold_00_11_41,3,fold_00,11,41,0.002700144,0.0052404776,0.003414176,0.0025630472
partition_03_fold_00_11_44,3,fold_00,11,44,0.0037350112,0.0030058676,0.0021275932,0.0022949092
partition_03_fold_00_11_45,3,fold_00,11,45,0.0036999902,0.0029573992,0.004724695,0.004034244
partition_03_fold_00_11_46,3,fold_00,11,46,0.0020440298,0.0016860222,0.0023888547,0.001766874
partition_03_fold_00_11_47,3,fold_00,11,47,0.0020284555,0.0011368676,0.0022920063,0.0018167507
partition_03_fold_00_11_54,3,fold_00,11,54,0.0020067052,0.0022472597,0.0027208042,0.002065664
partition_03_fold_00_11_56,3,fold_00,11,56,0.0030933467,0.0030710383,0.0011664332,0.0022024654
partition_03_fold_00_11_57,3,fold_00,11,57,0.0029104524,0.0026537802,0.0010703428,0.0021103844
partition_03_fold_00_11_62,3,fold_00,11,62,0.0021639469,0.0028726517,0.0025881769,0.002207807
partition_03_fold_00_18_20,3,fold_00,18,20,0.0056495885,0.003916263,0.005004919,0.00468669
partition_03_fold_00_18_21,3,fold_00,18,21,0.0056457752,0.0038639072,0.0042189835,0.0041354303
partition_03_fold_00_18_31,3,fold_00,18,31,0.0051180935,0.0036019452,0.0060676984,0.0046172165
partition_03_fold_00_18_32,3,fold_00,18,32,0.0054108463,0.0038485473,0.0063461554,0.004551997
partition_03_fold_00_18_35,3,fold_00,18,35,0.0047934353,0.0038311945,0.0061979797,0.004283445
partition_03_fold_00_18_36,3,fold_00,18,36,0.0052079195,0.0036630235,0.00619794,0.0047910386
partition_03_fold_00_18_38,3,fold_00,18,38,0.005069994,0.004048639,0.005650095,0.004624726
partition_03_fold_00_18_41,3,fold_00,18,41,0.005735575,0.0039056828,0.006314312,0.0047546867
partition_03_fold_00_18_44,3,fold_00,18,44,0.0067968685,0.0038938462,0.0032237726,0.0036645508
partition_03_fold_00_18_45,3,fold_00,18,45,0.006839107,0.0042166645,0.007651596,0.018161327
partition_03_fold_00_18_46,3,fold_00,18,46,0.0049850736,0.003742867,0.0058886185,0.00471043
partition_03_fold_00_18_47,3,fold_00,18,47,0.0049791723,0.003685008,0.0058582295,0.00471043
partition_03_fold_00_18_54,3,fold_00,18,54,0.0051567964,0.0037667218,0.00583692,0.004743965
partition_03_fold_00_18_56,3,fold_00,18,56,0.005908288,0.0037753333,0.003512642,0.0037613502
partition_03_fold_00_18_57,3,fold_00,18,57,0.005820687,0.0036710743,0.0045380965,0.0043163546
partition_03_fold_00_18_62,3,fold_00,18,62,0.0053013414,0.0037366166,0.006144699,0.005553791
partition_03_fold_00_20_21,3,fold_00,20,21,0.0025616353,0.0024825672,0.0029743265,0.0027265032
partition_03_fold_00_20_31,3,fold_00,20,31,0.0016916841,0.0032776676,0.0018794845,0.00248634
partition_03_fold_00_20_32,3,fold_00,20,32,0.0019696662,0.0023825483,0.0019345181,0.0020133255
partition_03_fold_00_20_35,3,fold_00,20,35,0.0019598918,0.002595285,0.0015950798,0.0021483307
partition_03_fold_00_20_36,3,fold_00,20,36,0.0018303302,0.0023684301,0.0018354942,0.0018385227
partition_03_fold_00_20_38,3,fold_00,20,38,0.0015050318,0.0012898955,0.001311371,0.0016022472
partition_03_fold_00_20_41,3,fold_00,20,41,0.0022343835,0.0048367996,0.0032184774,0.0026109016
partition_03_fold_00_20_44,3,fold_00,20,44,0.0032302593,0.00363661,0.0032428452,0.0029130504
partition_03_fold_00_20_45,3,fold_00,20,45,0.0032840727,0.003180106,0.0044045453,0.0041245227
partition_03_fold_00_20_46,3,fold_00,20,46,0.0015978012,0.0030316124,0.0017550742,0.0017745133
partition_03_fold_00_20_47,3,fold_00,20,47,0.0016093287,0.0023020664,0.0015627176,0.0016973312
partition_03_fold_00_20_54,3,fold_00,20,54,0.0016207852,0.0043580853,0.0023769643,0.0020111352
partition_03_fold_00_20_56,3,fold_00,20,56,0.0026838938,0.013038485,0.0023249856,0.0029292253
partition_03_fold_00_20_57,3,fold_00,20,57,0.002371808,0.0029513563,0.00053735205,0.0022241112
partition_03_fold_00_20_62,3,fold_00,20,62,0.001778856,0.006521933,0.0018350672,0.0026154483
partition_03_fold_00_21_31,3,fold_00,21,31,0.002185149,0.0010924361,0.0026559872,0.00218756
partition_03_fold_00_21_32,3,fold_00,21,32,0.0024433518,0.0023322008,0.0030134302,0.0023081824
partition_03_fold_00_21_35,3,fold_00,21,35,0.0022817852,0.0033180597,0.0030697496,0.0026161498
partition_03_fold_00_21_36,3,fold_00,21,36,0.0023326352,0.0018094518,0.0028767337,0.0021476198
partition_03_fold_00_21_38,3,fold_00,21,38,0.0020014287,0.0015789659,0.00252126,0.001766874
partition_03_fold_00_21_41,3,fold_00,21,41,0.0026961518,0.0032901536,0.0023923814,0.0019266498
partition_03_fold_00_21_44,3,fold_00,21,44,0.0036528683,0.003511117,0.0011031103,0.0023663642
partition_03_fold_00_21_45,3,fold_00,21,45,0.0037789785,0.0072846035,0.0037409442,0.005495072
partition_03_fold_00_21_46,3,fold_00,21,46,0.0020747609,0.00091653276,0.0024822499,0.0018228232
partition_03_fold_00_21_47,3,fold_00,21,47,0.0021101453,0.0034288925,0.0025876106,0.0018580083
partition_03_fold_00_21_54,3,fold_00,21,54,0.0021084705,0.00020733892,0.0020313854,0.001718225
partition_03_fold_00_21_56,3,fold_00,21,56,0.0031294315,0.009696531,0.0013385452,0.00407594
partition_03_fold_00_21_57,3,fold_00,21,57,0.0028029587,0.002573897,0.002903874,0.0026723482
partition_03_fold_00_21_62,3,fold_00,21,62,0.0022792506,0.007944125,0.0028291424,0.0035386668
partition_03_fold_00_31_32,3,fold_00,31,32,0.0015733957,0.0021167619,0.00042243625,0.0016022472
partition_03_fold_00_31_35,3,fold_00,31,35,0.0015897414,0.0017292022,0.0006152287,0.0020011188
partition_03_fold_00_31_36,3,fold_00,31,36,0.0014430342,0.0015244663,0.00024648212,0.0015523705
partition_03_fold_00_31_38,3,fold_00,31,38,0.0010683084,0.0020222727,0.00061820087,0.0016475501
partition_03_fold_00_31_41,3,fold_00,31,41,0.0017820185,0.0028172005,0.0015688896,0.0017756594
partition_03_fold_00_31_44,3,fold_00,31,44,0.002778251,0.003566619,0.0034033589,0.002786198
partition_03_fold_00_31_45,3,fold_00,31,45,0.0028964381,0.0031989552,0.0025777922,0.0023226389
partition_03_fold_00_31_46,3,fold_00,31,46,0.001155488,0.0019564677,0.00023212863,0.0016022472
partition_03_fold_00_31_47,3,fold_00,31,47,0.0011666929,0.0015847564,0.00033808636,0.0016022472
partition_03_fold_00_31_54,3,fold_00,31,54,0.0011968492,0.0025152192,0.00094307476,0.0018227698
partition_03_fold_00_31_56,3,fold_00,31,56,0.0022197983,0.0062643536,0.0027016224,0.0025332798
partition_03_fold_00_31_57,3,fold_00,31,57,0.001980384,0.0019279909,0.0022943264,0.0019845176
partition_03_fold_00_31_62,3,fold_00,31,62,0.0013847626,0.0129619455,0.00022037522,0.002460883
partition_03_fold_00_32_35,3,fold_00,32,35,0.0017678691,0.002658594,0.00039112484,0.0016065052
partition_03_fold_00_32_36,3,fold_00,32,36,0.0017208881,0.0024538105,0.00022448658,0.0019490393
partition_03_fold_00_32_38,3,fold_00,32,38,0.0013344561,0.0018993723,0.0008243528,0.0016022472
partition_03_fold_00_32_41,3,fold_00,32,41,0.0020552264,0.0033523375,0.0018682947,0.0016436796
partition_03_fold_00_32_44,3,fold_00,32,44,0.0030724464,0.0023670928,0.0037275183,0.003562798
partition_03_fold_00_32_45,3,fold_00,32,45,0.0031044502,0.0024993054,0.002702433,0.0024143942
partition_03_fold_00_32_46,3,fold_00,32,46,0.0014045903,0.0013311828,0.0006009883,0.0016083197
partition_03_fold_00_32_47,3,fold_00,32,47,0.0014502476,0.0013339708,0.0005652258,0.0016083197
partition_03_fold_00_32_54,3,fold_00,32,54,0.001439726,0.001989203,0.0013274022,0.0016022472
partition_03_fold_00_32_56,3,fold_00,32,56,0.0025349455,0.002833592,0.002979434,0.002780973
partition_03_fold_00_32_57,3,fold_00,32,57,0.002255865,0.0022038678,0.0023796584,0.002086959
partition_03_fold_00_32_62,3,fold_00,32,62,0.0016457918,0.0025748597,0.00038412586,0.0018790734
partition_03_fold_00_35_36,3,fold_00,35,36,0.001670152,0.0017572758,0.00040779475,0.0017700134
partition_03_fold_00_35_38,3,fold_00,35,38,0.0013474181,0.0015683156,0.00066150946,0.0015523705
partition_03_fold_00_35_41,3,fold_00,35,41,0.0019987754,0.0010661355,0.0021750247,0.0017030693
partition_03_fold_00_35_44,3,fold_00,35,44,0.0030342482,0.0029219636,0.0037229292,0.003742864
partition_03_fold_00_35_45,3,fold_00,35,45,0.003147495,0.0032470606,0.0030712811,0.002973003
partition_03_fold_00_35_46,3,fold_00,35,46,0.001400762,0.001469576,0.00068854523,0.0015523705
partition_03_fold_00_35_47,3,fold_00,35,47,0.0014335635,0.0007969288,0.0005223064,0.0015523705
partition_03_fold_00_35_54,3,fold_00,35,54,0.0014537468,0.00046545168,0.001515997,0.0016662076
partition_03_fold_00_35_56,3,fold_00,35,56,0.0024813805,0.002953743,0.002919506,0.0029164902
partition_03_fold_00_35_57,3,fold_00,35,57,0.0021979217,0.0025412198,0.0020647042,0.002352712
partition_03_fold_00_35_62,3,fold_00,35,62,0.0016372261,0.025672395,0.0005213702,0.008053028
partition_03_fold_00_36_38,3,fold_00,36,38,0.0012118312,0.0018613158,0.0006566471,0.0016022472
partition_03_fold_00_36_41,3,fold_00,36,41,0.0019311971,0.0026495429,0.0017730157,0.0016022472
partition_03_fold_00_36_44,3,fold_00,36,44,0.0029643911,0.00830542,0.0035946856,0.003384074
partition_03_fold_00_36_45,3,fold_00,36,45,0.0030991298,0.007886756,0.002689247,0.0030094897
partition_03_fold_00_36_46,3,fold_00,36,46,0.0012614183,0.0022351814,0.00041980628,0.0016065052
partition_03_fold_00_36_47,3,fold_00,36,47,0.0013021638,0.0014911888,0.0003907671,0.0016022472
partition_03_fold_00_36_54,3,fold_00,36,54,0.0013406636,0.0011285839,0.0011798937,0.0015523705
partition_03_fold_00_36_56,3,fold_00,36,56,0.0023831688,0.0050777122,0.0028543193,0.0025241035
partition_03_fold_00_36_57,3,fold_00,36,57,0.0021339252,0.0028605931,0.0022801554,0.0021231982
partition_03_fold_00_36_62,3,fold_00,36,62,0.0015267285,0.009739745,0.00017025591,0.002788549
partition_03_fold_00_38_41,3,fold_00,38,41,0.0015593644,0.0009675306,0.0019985149,0.001604388
partition_03_fold_00_38_44,3,fold_00,38,44,0.0025914889,0.0018765297,0.0031794086,0.0024773371
partition_03_fold_00_38_45,3,fold_00,38,45,0.002691364,0.0018716701,0.0031406404,0.0024032665
partition_03_fold_00_38_46,3,fold_00,38,46,0.0009011024,0.0021757656,0.00045822596,0.0016022472
partition_03_fold_00_38_47,3,fold_00,38,47,0.00092899025,0.0011056981,0.00029000934,0.0016022472
partition_03_fold_00_38_54,3,fold_00,38,54,0.0009411386,0.0016045222,0.0011670247,0.0016022472
partition_03_fold_00_38_56,3,fold_00,38,56,0.0020426204,0.001835978,0.0024135266,0.0019118348
partition_03_fold_00_38_57,3,fold_00,38,57,0.0018169321,0.0026907572,0.001726605,0.0016022472
partition_03_fold_00_38_62,3,fold_00,38,62,0.0011539523,0.002010464,0.0006311409,0.0017714014
partition_03_fold_00_41_44,3,fold_00,41,44,0.0032903668,0.0022855718,0.0033197016,0.0028360747
partition_03_fold_00_41_45,3,fold_00,41,45,0.0034360508,0.008397747,0.0014289825,0.0030489797
partition_03_fold_00_41_46,3,fold_00,41,46,0.0016154548,0.002200141,0.001594086,0.0016022472
partition_03_fold_00_41_47,3,fold_00,41,47,0.0016348965,0.0020815989,0.0018166234,0.0016166219
partition_03_fold_00_41_54,3,fold_00,41,54,0.0016519165,0.004310053,0.0009671371,0.001712146
partition_03_fold_00_41_56,3,fold_00,41,56,0.0027519611,0.0033608456,0.0030185468,0.0027974218
partition_03_fold_00_41_57,3,fold_00,41,57,0.002470196,0.0038226356,0.003524834,0.0030892189
partition_03_fold_00_41_62,3,fold_00,41,62,0.0018509133,0.0037623926,0.0016946831,0.002545866
partition_03_fold_00_44_45,3,fold_00,44,45,0.004412917,0.004399728,0.004641592,0.004556057
partition_03_fold_00_44_46,3,fold_00,44,46,0.002636972,0.0096971495,0.003234161,0.0032934162
partition_03_fold_00_44_47,3,fold_00,44,47,0.0026973626,0.0026660583,0.0032900453,0.0025759197
partition_03_fold_00_44_54,3,fold_00,44,54,0.0026707528,0.0030991363,0.0029629718,0.002641079
partition_03_fold_00_44_56,3,fold_00,44,56,0.0037400015,0.003568743,0.0010074611,0.0027668076
partition_03_fold_00_44_57,3,fold_00,44,57,0.003515034,0.0028890637,0.0030037593,0.0029447512
partition_03_fold_00_44_62,3,fold_00,44,62,0.0028711315,0.026550706,0.003551701,0.0061663254
partition_03_fold_00_45_46,3,fold_00,45,46,0.0027559248,0.002225671,0.0026998098,0.0022930151
partition_03_fold_00_45_47,3,fold_00,45,47,0.0027506053,0.002233781,0.0028982467,0.0023340217
partition_03_fold_00_45_54,3,fold_00,45,54,0.002688682,0.0030214794,0.0022840768,0.0020787332
partition_03_fold_00_45_56,3,fold_00,45,56,0.0037993588,0.0048807804,0.0043696,0.0045389608
partition_03_fold_00_45_57,3,fold_00,45,57,0.0035722149,0.003324095,0.0047761817,0.004640181
partition_03_fold_00_45_62,3,fold_00,45,62,0.0029398738,0.0039306777,0.0026389582,0.0027876305
partition_03_fold_00_46_47,3,fold_00,46,47,0.000950481,0.002224526,0.00022657438,0.0016022472
partition_03_fold_00_46_54,3,fold_00,46,54,0.0010166783,0.0023466581,0.0008434855,0.0016083197
partition_03_fold_00_46_56,3,fold_00,46,56,0.0020976027,0.0029982335,0.0025404207,0.0020483604
partition_03_fold_00_46_57,3,fold_00,46,57,0.0018629399,0.003021564,0.0021512755,0.0016937733
partition_03_fold_00_46_62,3,fold_00,46,62,0.0012549756,0.0018430282,0.0003812385,0.001712146
partition_03_fold_00_47_54,3,fold_00,47,54,0.001043512,0.0016979744,0.00105398,0.0017515456
partition_03_fold_00_47_56,3,fold_00,47,56,0.0021144757,0.0022264305,0.0025473314,0.0019118348
partition_03_fold_00_47_57,3,fold_00,47,57,0.0018819412,0.0017239273,0.0019804903,0.0016337843
partition_03_fold_00_47_62,3,fold_00,47,62,0.0012750012,0.002150043,0.000384554,0.0017869745
partition_03_fold_00_54_56,3,fold_00,54,56,0.0021222483,0.0026893276,0.0025103206,0.002203549
partition_03_fold_00_54_57,3,fold_00,54,57,0.0019095927,0.0016414367,0.0026867406,0.0021000984
partition_03_fold_00_54_62,3,fold_00,54,62,0.0012302465,0.005566694,0.001104032,0.0023217127
partition_03_fold_00_56_57,3,fold_00,56,57,0.0029234202,0.0032782152,0.0020862988,0.0025745656
partition_03_fold_00_56_62,3,fold_00,56,62,0.002311531,0.021858023,0.002822611,0.0046543507
partition_03_fold_00_57_62,3,fold_00,57,62,0.0020618085,0.0036106228,0.0022799785,0.0024857784
partition_04_fold_02_4_9,4,fold_02,4,9,0.0014121976,0.0016738292,0.0009057874,0.0015482266
partition_04_fold_02_4_18,4,fold_02,4,18,0.0050312122,0.0033754762,0.00547215,0.005286738
partition_04_fold_02_4_19,4,fold_02,4,19,0.0011787466,0.001796273,0.001128829,0.0015482266
partition_04_fold_02_4_21,4,fold_02,4,21,0.0020313878,0.0013096132,0.0022808807,0.0017739331
partition_04_fold_02_4_25,4,fold_02,4,25,0.0010786789,0.0017392559,0.00042503013,0.0015747827
partition_04_fold_02_4_32,4,fold_02,4,32,0.0013698791,0.0010584209,0.0007589421,0.0017132163
partition_04_fold_02_4_33,4,fold_02,4,33,0.0019454305,0.0029394776,0.0021448396,0.0021475758
partition_04_fold_02_4_34,4,fold_02,4,34,0.0016250459,0.0022646757,0.0016383113,0.0016345193
partition_04_fold_02_4_35,4,fold_02,4,35,0.0013577414,0.0018266434,0.0013917419,0.0015779019
partition_04_fold_02_4_36,4,fold_02,4,36,0.001219804,0.0018435672,0.0006015736,0.0015482266
partition_04_fold_02_4_42,4,fold_02,4,42,0.0009109663,0.0012162853,0.000251751,0.0015482266
partition_04_fold_02_4_44,4,fold_02,4,44,0.0026122574,0.002716151,0.0030584144,0.002478334
partition_04_fold_02_4_45,4,fold_02,4,45,0.0026795862,0.0022606766,0.0030978154,0.0026082397
partition_04_fold_02_4_47,4,fold_02,4,47,0.00091509783,0.0025922481,0.0001694965,0.0016387212
partition_04_fold_02_4_49,4,fold_02,4,49,0.0016738492,0.002199765,0.0017923906,0.0019230217
partition_04_fold_02_4_50,4,fold_02,4,50,0.0012733152,0.0018234304,0.0012903648,0.0015482266
partition_04_fold_02_4_52,4,fold_02,4,52,0.0027899616,0.0032253636,0.0031474244,0.0027932515
partition_04_fold_02_4_54,4,fold_02,4,54,0.0009778645,0.0021661916,0.000994755,0.0015494257
partition_04_fold_02_4_55,4,fold_02,4,55,0.0019215684,0.0026587893,0.0024152398,0.0023132998
partition_04_fold_02_4_63,4,fold_02,4,63,0.001975154,0.0024865393,0.002096812,0.001966268
partition_04_fold_02_9_18,4,fold_02,9,18,0.0054933326,0.0037466136,0.00580015,0.0051359893
partition_04_fold_02_9_19,4,fold_02,9,19,0.0017164723,0.0022797803,0.0020079885,0.0016146308
partition_04_fold_02_9_21,4,fold_02,9,21,0.0024991161,0.0025619052,0.0023365442,0.0018644283
partition_04_fold_02_9_25,4,fold_02,9,25,0.001582256,0.002113232,0.00051644363,0.0017058386
partition_04_fold_02_9_32,4,fold_02,9,32,0.0018896149,0.0012312767,0.0003144381,0.0015482266
partition_04_fold_02_9_33,4,fold_02,9,33,0.0024150591,0.0033026855,0.0029744282,0.0029513796
partition_04_fold_02_9_34,4,fold_02,9,34,0.0020780677,0.002274708,0.002476288,0.0025103788
partition_04_fold_02_9_35,4,fold_02,9,35,0.0018114316,0.003223536,0.0022368901,0.0019032705
partition_04_fold_02_9_36,4,fold_02,9,36,0.0017356806,0.002002841,0.00040179514,0.0015747827
partition_04_fold_02_9_42,4,fold_02,9,42,0.0014238635,0.0025763384,0.00076170295,0.0016669044
partition_04_fold_02_9_44,4,fold_02,9,44,0.0030901346,0.0032101679,0.0033241613,0.0029264125
partition_04_fold_02_9_45,4,fold_02,9,45,0.0031678209,0.0058170417,0.0027339498,0.003113893
partition_04_fold_02_9_47,4,fold_02,9,47,0.0014781812,0.0016402985,0.00077274477,0.0015482266
partition_04_fold_02_9_49,4,fold_02,9,49,0.0021297885,0.0034195173,0.0026354252,0.0025799233
partition_04_fold_02_9_50,4,fold_02,9,50,0.0017716109,0.002109902,0.0021577033,0.0018336697
partition_04_fold_02_9_52,4,fold_02,9,52,0.0032146398,0.0032112836,0.0040374207,0.0039821616
partition_04_fold_02_9_54,4,fold_02,9,54,0.0014883595,0.0014611427,0.00095943344,0.0015482266
partition_04_fold_02_9_55,4,fold_02,9,55,0.002377704,0.002731057,0.0020548585,0.0023354245
